0.2	0.00522162	4.45005e-12	1.86093e-09	4.46916e-07
0.2	0.00551338	5.21998e-12	2.06907e-09	4.71517e-07
0.2	0.00582144	6.12614e-12	2.30166e-09	4.97739e-07
0.2	0.00614672	7.19324e-12	2.56171e-09	5.25706e-07
0.2	0.00649018	8.45053e-12	2.85265e-09	5.55552e-07
0.2	0.00685282	9.93275e-12	3.17832e-09	5.87423e-07
0.2	0.00723573	1.16811e-11	3.5431e-09	6.21478e-07
0.2	0.00764003	1.37446e-11	3.95193e-09	6.57891e-07
0.2	0.00806693	1.61816e-11	4.41041e-09	6.96849e-07
0.2	0.00851768	1.90611e-11	4.92489e-09	7.38559e-07
0.2	0.00899361	2.24659e-11	5.50259e-09	7.83246e-07
0.2	0.00949614	2.6494e-11	6.15168e-09	8.31154e-07
0.2	0.0100267	3.12627e-11	6.88148e-09	8.82551e-07
0.2	0.010587	3.69117e-11	7.70257e-09	9.37731e-07
0.2	0.0111786	4.36079e-11	8.627e-09	9.97014e-07
0.2	0.0118032	5.15507e-11	9.6685e-09	1.06075e-06
0.2	0.0124627	6.09783e-11	1.08427e-08	1.12933e-06
0.2	0.013159	7.21762e-11	1.21675e-08	1.20317e-06
0.2	0.0138943	8.54858e-11	1.36632e-08	1.28273e-06
0.2	0.0146707	1.01317e-10	1.53532e-08	1.36853e-06
0.2	0.0154904	1.2016e-10	1.72641e-08	1.46113e-06
0.2	0.016356	1.42605e-10	1.94265e-08	1.56114e-06
0.2	0.0172699	1.69361e-10	2.18753e-08	1.66924e-06
0.2	0.0182348	2.01278e-10	2.46506e-08	1.78618e-06
0.2	0.0192537	2.39382e-10	2.77985e-08	1.91279e-06
0.2	0.0203295	2.84908e-10	3.13718e-08	2.04997e-06
0.2	0.0214655	3.39344e-10	3.54313e-08	2.19873e-06
0.2	0.0226649	4.04484e-10	4.0047e-08	2.36019e-06
0.2	0.0239313	4.82498e-10	4.52994e-08	2.53556e-06
0.2	0.0252685	5.76006e-10	5.12813e-08	2.7262e-06
0.2	0.0266804	6.88178e-10	5.81e-08	2.93363e-06
0.2	0.0281712	8.22852e-10	6.58789e-08	3.1595e-06
0.2	0.0297453	9.84679e-10	7.4761e-08	3.40566e-06
0.2	0.0314073	1.1793e-09	8.49116e-08	3.67414e-06
0.2	0.0331622	1.41356e-09	9.65217e-08	3.96721e-06
0.2	0.0350152	1.69577e-09	1.09813e-07	4.28739e-06
0.2	0.0369717	2.03605e-09	1.25041e-07	4.63744e-06
0.2	0.0390376	2.44671e-09	1.42505e-07	5.02045e-06
0.2	0.0412188	2.94273e-09	1.62549e-07	5.43983e-06
0.2	0.043522	3.54237e-09	1.85573e-07	5.89937e-06
0.2	0.0459538	4.26792e-09	2.12044e-07	6.40324e-06
0.2	0.0485215	5.14655e-09	2.42501e-07	6.95609e-06
0.2	0.0512327	6.21148e-09	2.77574e-07	7.56301e-06
0.2	0.0540954	7.50327e-09	3.17993e-07	8.22966e-06
0.2	0.057118	9.07153e-09	3.64606e-07	8.96225e-06
0.2	0.0603095	1.09769e-08	4.18401e-07	9.76762e-06
0.2	0.0636794	1.32937e-08	4.80526e-07	1.06533e-05
0.2	0.0672375	1.61128e-08	5.52313e-07	1.16274e-05
0.2	0.0709945	1.95454e-08	6.3531e-07	1.2699e-05
0.2	0.0749614	2.37276e-08	7.31313e-07	1.38776e-05
0.2	0.0791499	2.88262e-08	8.42403e-07	1.51739e-05
0.2	0.0835725	3.50452e-08	9.70989e-07	1.65991e-05
0.2	0.0882422	4.2634e-08	1.11986e-06	1.81651e-05
0.2	0.0931728	5.18978e-08	1.29222e-06	1.98847e-05
0.2	0.098379	6.3209e-08	1.49177e-06	2.17713e-05
0.2	0.103876	7.70223e-08	1.72276e-06	2.38386e-05
0.2	0.10968	9.38915e-08	1.99004e-06	2.61007e-05
0.2	0.115809	1.14491e-07	2.29914e-06	2.85719e-05
0.2	0.12228	1.39637e-07	2.65637e-06	3.12659e-05
0.2	0.129112	1.70324e-07	3.06882e-06	3.41961e-05
0.2	0.136326	2.07747e-07	3.54448e-06	3.73747e-05
0.2	0.143944	2.53351e-07	4.0923e-06	4.08121e-05
0.2	0.151987	3.08869e-07	4.72217e-06	4.45166e-05
0.2	0.160479	3.76376e-07	5.44503e-06	4.84936e-05
0.2	0.169446	4.58344e-07	6.27282e-06	5.27451e-05
0.2	0.178914	5.57706e-07	7.21847e-06	5.72686e-05
0.2	0.188911	6.77928e-07	8.29586e-06	6.20569e-05
0.2	0.199467	8.2308e-07	9.5197e-06	6.70973e-05
0.2	0.210612	9.97919e-07	1.09054e-05	7.23717e-05
0.2	0.22238	1.20797e-06	1.2469e-05	7.78557e-05
0.2	0.234806	1.45963e-06	1.42268e-05	8.35193e-05
0.2	0.247926	1.76022e-06	1.61952e-05	8.93272e-05
0.2	0.261779	2.11811e-06	1.83904e-05	9.52391e-05
0.2	0.276406	2.5428e-06	2.08285e-05	0.000101211
0.2	0.291851	3.04501e-06	2.35245e-05	0.000107197
0.2	0.308158	3.63676e-06	2.64929e-05	0.00011315
0.2	0.325377	4.33146e-06	2.97471e-05	0.000119021
0.2	0.343557	5.14402e-06	3.32991e-05	0.000124767
0.2	0.362754	6.09095e-06	3.716e-05	0.000130346
